id,title,original_title,release_date,release_year,release_month,release_season,movie_age,budget,revenue,roi,popularity,vote_average,vote_count,all_genres,main_genre,director_name,top_3_cast
1155281,Creation of the Gods II: Demon Force,封神第二部：战火西岐,2025-01-29,2025,1,Winter,0,120000000.0,172619925,1.438499375,12.9483,6.4,118,Action|Fantasy|War,Action,Wuershan,Huang Bo|Yu Shi|Nashi
1166133,Bramayugam,ഭ്രമയുഗം,2024-02-15,2024,2,Winter,1,3300000.0,10000000,3.0303030303030303,63.0196,7.6,64,Horror|Thriller|Drama,Horror,Rahul Sadasivan,Arjun Ashokan|Mammootty|Sidharth Bharathan
1175942,The Bad Guys 2,The Bad Guys 2,2025-07-24,2025,7,Summer,0,80000000.0,224738330,2.809229125,37.2568,7.73,564,Family|Comedy|Crime|Adventure|Animation,Family,Pierre Perifel,Sam Rockwell|Marc Maron|Awkwafina
1180831,Troll 2,Troll 2,2025-11-30,2025,11,Fall,0,11200000.0,0,0.0,234.9032,6.783,244,Action|Fantasy|Thriller,Action,Roar Uthaug,Ine Marie Wilmann|Kim S. Falck-Jørgensen|Mads Sjøgård Pettersen
1184918,The Wild Robot,The Wild Robot,2024-09-12,2024,9,Fall,1,78000000.0,331982078,4.2561804871794875,19.0339,8.318,5550,Animation|Science Fiction|Family|Adventure|Drama,Animation,Chris Sanders,Lupita Nyong'o|Pedro Pascal|Kit Connor
1186350,Marco,മാർക്കോ,2024-12-20,2024,12,Winter,1,3467000.0,11559000,3.3340063455436977,19.7069,6.6,90,Action|Crime|Thriller,Action,Haneef Adeni,Unni Mukundan|Siddique|Ishan Shoukath
1197137,Black Phone 2,Black Phone 2,2025-10-15,2025,10,Fall,0,30000000.0,132035608,4.401186933333333,52.3984,6.841,689,Horror|Thriller,Horror,Scott Derrickson,Mason Thames|Madeleine McGraw|Ethan Hawke
1197306,A Working Man,A Working Man,2025-03-26,2025,3,Spring,0,40000000.0,99068160,2.476704,26.9852,6.711,1674,Action|Crime|Thriller,Action,David Ayer,Jason Statham|Jason Flemyng|Merab Ninidze
1206008,Ella McCay,Ella McCay,2025-12-11,2025,12,Winter,0,35000000.0,0,0.0,10.9747,4.923,13,Comedy|Drama,Comedy,James L. Brooks,Emma Mackey|Jamie Lee Curtis|Woody Harrelson
1208561,Art of Eight Limbs,Art of Eight Limbs,2024-08-16,2024,8,Summer,1,101.0,0,0.0,56.0673,6.4,37,Action|Thriller,Action,Robert Grasmere,Ludi Lin|Grace Vorananth|Sahajak Boonthanakit
1214130,Stitch Head,Stitch Head,2025-10-16,2025,10,Fall,0,34800000.0,6495978,0.18666603448275862,16.7323,7.1,17,Animation|Adventure|Family|Comedy,Animation,Steve Hudson,Asa Butterfield|Joel Fry|Alison Steadman
1214931,Nuremberg,Nuremberg,2025-11-06,2025,11,Fall,0,11800000.0,1775770,0.15048898305084746,18.9958,7.017,59,History|Drama,History,James Vanderbilt,Russell Crowe|Rami Malek|Michael Shannon
1218925,Chainsaw Man - The Movie: Reze Arc,劇場版 チェンソーマン レゼ篇,2025-09-19,2025,9,Fall,0,4100000.0,168300000,41.048780487804876,205.0445,8.249,374,Animation|Action|Romance|Fantasy,Animation,Tatsuya Yoshihara,Kikunosuke Toya|Reina Ueda|Tomori Kusunoki
1223601,Sisu: Road to Revenge,Sisu 2,2025-10-21,2025,10,Fall,0,12200000.0,5708490,0.4679090163934426,29.2582,7.545,44,Action|War,Action,Jalmari Helander,Jorma Tommila|Stephen Lang|Richard Brake
1228246,Five Nights at Freddy's 2,Five Nights at Freddy's 2,2025-12-03,2025,12,Winter,0,36000000.0,141771594,3.9380998333333332,256.386,6.4,162,Horror|Thriller,Horror,Emma Tammi,Josh Hutcherson|Piper Rubio|Elizabeth Lail
1230368,Springsteen: Deliver Me from Nowhere,Springsteen: Deliver Me from Nowhere,2025-10-22,2025,10,Fall,0,55000000.0,44558072,0.8101467636363636,12.6109,7.034,117,Drama|Music,Drama,Scott Cooper,Jeremy Allen White|Jeremy Strong|Paul Walter Hauser
1233413,Sinners,Sinners,2025-04-16,2025,4,Spring,0,90000000.0,365878513,4.065316811111111,23.9077,7.506,3001,Horror|Action|Thriller,Horror,Ryan Coogler,Michael B. Jordan|Hailee Steinfeld|Miles Caton
1234821,Jurassic World Rebirth,Jurassic World Rebirth,2025-07-01,2025,7,Summer,0,180000000.0,868878422,4.8271023444444445,44.9172,6.38,2588,Science Fiction|Adventure|Action,Science Fiction,Gareth Edwards,Scarlett Johansson|Mahershala Ali|Jonathan Bailey
1241436,Warfare,Warfare,2025-04-09,2025,4,Spring,0,20000000.0,33649631,1.68248155,12.0303,7.122,1155,War|Action,War,Ray Mendoza,D'Pharaoh Woon-A-Tai|Will Poulter|Cosmo Jarvis
1241634,Saiyaara,सैयारा,2025-07-18,2025,7,Summer,0,5500000.0,63539300,11.5526,15.1612,6.4,120,Romance|Drama|Music,Romance,Mohit Suri,Ahaan Panday|Aneet Padda|Alam Khan
1241982,Moana 2,Moana 2,2024-11-21,2024,11,Fall,1,150000000.0,1059242164,7.061614426666667,29.0578,7.02,2815,Family|Comedy|Adventure|Animation|Fantasy,Family,David G. Derrick Jr.,Auliʻi Cravalho|Dwayne Johnson|Hualālai Chung
1241983,Train Dreams,Train Dreams,2025-11-05,2025,11,Fall,0,10000000.0,0,0.0,19.6698,7.302,275,Drama,Drama,Clint Bentley,Joel Edgerton|Clifton Collins Jr.|Felicity Jones
1242011,Together,Together,2025-07-28,2025,7,Summer,0,17000000.0,32273161,1.8984212352941177,12.6048,7.113,741,Horror|Romance,Horror,Michael Shanks,Dave Franco|Alison Brie|Damon Herriman
1242419,Roofman,Roofman,2025-10-08,2025,10,Fall,0,18000000.0,28918350,1.606575,26.2674,7.261,285,Crime|Comedy|Drama,Crime,Derek Cianfrance,Channing Tatum|Kirsten Dunst|Ben Mendelsohn
1242898,Predator: Badlands,Predator: Badlands,2025-11-05,2025,11,Fall,0,105000000.0,181115374,1.7249083238095237,156.8185,7.346,622,Action|Science Fiction|Adventure,Action,Dan Trachtenberg,Elle Fanning|Dimitrius Schuster-Koloamatangi|Ravi Narayan
1245993,Caught Stealing,Caught Stealing,2025-08-26,2025,8,Summer,0,40000000.0,31101846,0.77754615,11.1598,6.92,590,Crime|Thriller|Comedy,Crime,Darren Aronofsky,Austin Butler|Regina King|Zoë Kravitz
1246049,Dracula,Dracula,2025-07-30,2025,7,Summer,0,52000000.0,25788866,0.49593973076923076,123.7537,7.1,600,Horror|Fantasy|Romance,Horror,Luc Besson,Caleb Landry Jones|Zoë Bleu Sidel|Christoph Waltz
1254135,"13 Days, 13 Nights: In the Hell of Kabul","13 jours, 13 nuits",2025-06-27,2025,6,Summer,0,31400000.0,0,0.0,13.7971,6.613,111,Action|War|Thriller,Action,Martin Bourboulon,Roschdy Zem|Lyna Khoudri|Sidse Babett Knudsen
1259102,Eternity,Eternity,2025-11-26,2025,11,Fall,0,15000000.0,6890129,0.45934193333333334,17.4716,7.3,50,Romance|Drama|Comedy,Romance,David Freyne,Elizabeth Olsen|Miles Teller|Callum Turner
1259102,Eternity,Eternity,2025-11-26,2025,11,Fall,0,15000000.0,6890129,0.45934193333333334,17.4716,7.3,50,Romance|Drama|Comedy,Romance,David Freyne,Elizabeth Olsen|Miles Teller|Callum Turner
1265063,After the Hunt,After the Hunt,2025-10-09,2025,10,Fall,0,80000000.0,9299531,0.1162441375,14.4853,5.808,305,Drama,Drama,Luca Guadagnino,Julia Roberts|Ayo Edebiri|Andrew Garfield
1267905,The Roses,The Roses,2025-08-27,2025,8,Summer,0,30600000.0,51498093,1.6829442156862746,12.49,6.712,422,Comedy|Drama|Romance,Comedy,Jay Roach,Olivia Colman|Benedict Cumberbatch|Andy Samberg
1280282,Gabby's Dollhouse: The Movie,Gabby's Dollhouse: The Movie,2025-09-13,2025,9,Fall,0,32000000.0,67600000,2.1125,17.2462,6.7,46,Family|Comedy|Adventure|Animation,Family,Ryan Crego,Laila Lockhart Kraner|Gloria Estefan|Kristen Wiig
1280450,Stolen Girl,Stolen Girl,2025-09-04,2025,9,Fall,0,26000000.0,92691,0.0035650384615384615,19.6631,6.458,96,Thriller|Action|Adventure,Thriller,James Kent,Kate Beckinsale|Scott Eastwood|Jordan Duvigneau
1284120,The Ugly Stepsister,Den stygge stesøsteren,2025-03-07,2025,3,Spring,0,4250000.0,5325096,1.2529637647058824,21.7763,7.338,730,Horror|Comedy|Fantasy|Drama,Horror,Emilie Blichfeldt,Lea Myren|Ane Dahl Torp|Thea Sofie Loch Næss
1286185,The Carpenter's Son,The Carpenter's Son,2025-11-13,2025,11,Fall,0,10000000.0,0,0.0,103.1672,5.1,15,Horror,Horror,Lotfy Nathan,Nicolas Cage|Noah Jupe|FKA twigs
1287322,Christy,Christy,2025-11-06,2025,11,Fall,0,15000000.0,1310888,0.08739253333333333,24.576,7.5,20,History|Drama,History,David Michôd,Sydney Sweeney|Ben Foster|Merritt Wever
1288072,Keeper,Keeper,2025-11-12,2025,11,Fall,0,6000000.0,4905839,0.8176398333333333,97.9786,5.367,45,Horror|Mystery,Horror,Osgood Perkins,Tatiana Maslany|Rossif Sutherland|Birkett Turton
1309012,Altered,Altered,2025-09-18,2025,9,Fall,0,15000000.0,346774,0.023118266666666668,89.9068,6.281,64,Science Fiction|Action,Science Fiction,Timo Vuorensola,Tom Felton|Aggy K. Adams|Elizaveta Bugulova
1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来,2025-07-18,2025,7,Summer,0,20000000.0,768943856,38.4471928,103.146,7.6,594,Animation|Action|Fantasy,Animation,Haruo Sotozaki,Natsuki Hanae|Takahiro Sakurai|Akira Ishida
1317288,Marty Supreme,Marty Supreme,2025-12-19,2025,12,Winter,0,70000000.0,0,0.0,14.6482,0.0,0,Drama|Comedy,Drama,Josh Safdie,Timothée Chalamet|Gwyneth Paltrow|Odessa A'zion
1327862,Regretting You,Regretting You,2025-10-22,2025,10,Fall,0,30000000.0,83106420,2.770214,49.3046,7.078,167,Romance|Drama,Romance,Josh Boone,Mckenna Grace|Allison Williams|Dave Franco
1328803,Prisoner of War,Prisoner of War,2025-09-19,2025,9,Fall,0,2000000.0,0,0.0,17.6663,7.152,125,Action|War|Thriller|History,Action,Louis Mandylor,Scott Adkins|Peter Shinkoda|Michael Copon
1357886,Django Undisputed,Django Undisputed,2024-04-22,2024,4,Spring,1,3.0,0,0.0,12.8158,6.0,11,Western,Western,Claudio Del Falco,Claudio Del Falco|Tomas Arana|Michael Segal
1374686,Light of the World,Light of the World,2025-09-04,2025,9,Fall,0,20000000.0,2595702,0.1297851,12.0965,9.0,5,Animation|Fantasy|Drama|Music,Animation,Tom Bancroft,Ian Hanlin|Benjamin Jacobson|Vincent Tong
1387190,Special Unit - The First Murder,Rejseholdet: Det Første Mord,2025-08-25,2025,8,Summer,0,6500000.0,0,0.0,38.9244,8.643,14,Crime|Drama|History,Crime,Christoffer Boe,Alex Høgh Andersen|Mathilde Arcel Fock|Nicolaj Kopernikus
1422096,Good Boy,Good Boy,2025-10-01,2025,10,Fall,0,70000.0,8770110,125.28728571428572,109.7169,6.798,342,Horror|Thriller,Horror,Ben Leonberg,Shane Jensen|Larry Fessenden|Arielle Friedman
1448560,Wildcat,Wildcat,2025-11-19,2025,11,Fall,0,50000.0,0,0.0,129.7872,6.08,44,Action|Thriller|Crime,Action,James Nunn,Kate Beckinsale|Lewis Tan|Alice Krige
